id,category,name,aliases,calories,protein,fat,saturated_fat,carbs,fiber,sugar,sodium,trans_fat_g
E5300402,蔬菜類,本島萵苣(有機)(4月取樣),"葉萵苣,葉萵,萵仔菜,刈葉萵苣,生菜,妹(媚)仔菜,鵝仔菜(草),春不老,印度萵苣",15.791,1.063,0.286,,3.4791,1.556,,12.7215,
E5300403,蔬菜類,本島萵苣(有機)(7月取樣),"葉萵苣,葉萵,萵仔菜,刈葉萵苣,生菜,妹(媚)仔菜,鵝仔菜(草),春不老,印度萵苣",14.5664,1.496,0.31,,2.7336,1.3731,,16.6427,
E5300404,蔬菜類,本島萵苣(有機)(10月取樣),"葉萵苣,葉萵,萵仔菜,刈葉萵苣,生菜,妹(媚)仔菜,鵝仔菜(草),春不老,印度萵苣",11.4778,1.266,0.28,,2.3111,1.6821,,8.87,
E5300501,蔬菜類,水耕波士頓萵苣,,12.5677,1.323,0.74,0.26,1.1902,0.9127,0.288,2.04,0.0
E5300601,蔬菜類,結球萵苣,"球萵苣,包心萵苣,捲心萵苣,生菜,包心媚仔菜,結球妹仔菜",11.7545,0.653,0.1011,,2.7944,0.8951,1.51,7.243,
E5400101,蔬菜類,豌豆苗,"豆苗,豆鬚,荷蘭豆苗(鬚),飛龍豆苗",26.9059,3.7357,0.4984,0.1305,4.448,2.316,0.0,3.946,
E5500101,蔬菜類,龍葵,"黑甜菜,烏甜(田)菜,烏甜仔,烏子(克)菜,烏子茄,苦葵(菜),天茄子,天泡草,老鴉酸漿草",21.0664,3.8,0.32,,3.38,2.5,,32.0,
E5600101,蔬菜類,蕹菜(土植)(1月取樣),"空心菜,應菜,壅菜,甕菜,草菜,無心菜,藤藤菜,竹葉菜,葛菜",16.067,1.958,0.331,,3.5091,2.9047,,165.886,
E5600102,蔬菜類,蕹菜(土植)(4月取樣),"空心菜,應菜,壅菜,甕菜,草菜,無心菜,藤藤菜,竹葉菜,葛菜",14.5065,1.706,0.2122,0.1009,3.5152,2.8677,0.0,112.9129,
E5600103,蔬菜類,蕹菜(土植)(7月取樣),"空心菜,應菜,壅菜,甕菜,草菜,無心菜,藤藤菜,竹葉菜,葛菜",13.498,1.917,0.136,,2.781,1.8467,,97.0295,
E5600104,蔬菜類,蕹菜(土植)(10月取樣),"空心菜,應菜,壅菜,甕菜,草菜,無心菜,藤藤菜,竹葉菜,葛菜",13.7719,1.809,0.29,,2.64,1.9426,,121.8,
E5600201,蔬菜類,蕹菜(水耕)(1月取樣),"空心菜,應菜,壅菜,甕菜,草菜,無心菜,藤藤菜,竹葉菜,葛菜",22.0336,2.704,0.298,,4.5463,2.7767,,14.579,
E5600202,蔬菜類,蕹菜(水耕)(4月取樣),"空心菜,應菜,壅菜,甕菜,草菜,無心菜,藤藤菜,竹葉菜,葛菜",18.3598,2.2,0.127,,4.2901,2.7361,,13.2092,
E5600203,蔬菜類,蕹菜(水耕)(7月取樣),"空心菜,應菜,壅菜,甕菜,草菜,無心菜,藤藤菜,竹葉菜,葛菜",13.7647,1.919,0.185,,2.7204,1.8006,,8.1395,
E5600204,蔬菜類,蕹菜(水耕)(10月取樣),"空心菜,應菜,壅菜,甕菜,草菜,無心菜,藤藤菜,竹葉菜,葛菜",17.3318,2.185,0.26,,3.7963,2.8288,,29.29,
E5600301,蔬菜類,蕹菜(有機)(4月取樣),"空心菜,應菜,壅菜,甕菜,草菜,無心菜,藤藤菜,竹葉菜,葛菜",20.446,1.937,0.308,,4.657,2.8259,,62.0464,
E5600302,蔬菜類,蕹菜(有機)(10月取樣),"空心菜,應菜,壅菜,甕菜,草菜,無心菜,藤藤菜,竹葉菜,葛菜",14.9491,1.711,0.37,,3.0196,2.3195,,33.02,
E5600401,蔬菜類,水蕹菜,,19.1323,2.61,0.4778,0.2463,3.2726,2.3517,0.319,41.13,
E5700101,蔬菜類,蘿蔔葉,葉蘿蔔,10.0253,1.714,0.1771,,1.9761,1.9234,0.0,213.518,
E5800101,蔬菜類,花椰菜,"花菜,菜花,白花菜,白菜花",19.3315,1.7823,0.131,,4.47,2.0356,2.524,14.3515,
E5800201,蔬菜類,冷凍花椰菜,"花菜,菜花,白花菜,白菜花",15.2529,1.27,0.05,,4.49,3.16,,33.0,
E5800301,蔬菜類,紫色花椰菜,,32.6458,3.115,0.288,,7.5611,3.9023,,19.7368,
E5800401,蔬菜類,青花菜(1999年取樣),"(青花菜非綠色花椰菜)青(綠)花菜,美國花菜,青花苔,花(青)菜苔,菜苔,花菜苞",22.5609,3.6947,0.1737,0.042,4.4343,3.0878,1.12,15.3483,
E5800402,蔬菜類,青花菜(2021年取樣),"(青花菜非綠色花椰菜)青(綠)花菜,美國花菜,青花苔,花(青)菜苔,菜苔,花菜苞",32.6542,3.439,0.4072,0.2023,6.5419,2.7777,1.792,13.11,0.0
E5800501,蔬菜類,冷凍青花菜,"(青花菜非綠色花椰菜)青(綠)花菜,美國花菜,青花苔,花(青)菜苔,菜苔,花菜苞",19.0672,2.525,0.156,0.0,4.4476,3.263,,10.8178,
E5800601,蔬菜類,青花菜筍,,26.6314,3.03,0.5241,0.2837,5.1269,2.9941,0.908,6.356,
E5810101,蔬菜類,花椰菜乾,,238.1926,15.967,0.6137,,62.515,27.6769,,176.9055,
E5900101,蔬菜類,金針菜,"萱草,金針花,金針,黃花(菜),萱花",34.0568,2.3853,0.5367,0.2343,7.3875,2.8927,2.956,1.5571,
E5910101,蔬菜類,金針菜乾,"萱草,金針花,金針,黃花(菜),萱花",269.5427,14.255,1.758,,65.4024,19.7838,,1484.8478,
E6010101,蔬菜類,洛神花乾,"玫瑰茄,洛神葵,洛神果,洛濟葵",239.7048,9.0,0.5532,0.3377,71.2334,34.903,4.407,16.9,0.0031
E6100101,蔬菜類,絲瓜花,菜瓜花,25.4249,3.9,0.27,,4.83,3.1,,6.0,
E62001,蔬菜類,冬瓜平均值,"白瓜,東瓜,枕瓜,水芝,地芝",8.711,0.3998,0.0711,0.0277,2.3502,1.1036,1.402,1.8147,
E6200101,蔬菜類,冬瓜,"白瓜,東瓜,枕瓜,水芝,地芝",10.6579,0.4305,0.1235,,2.7231,1.1178,,2.7948,
E6200102,蔬菜類,香芋冬瓜,"白瓜,東瓜,枕瓜,水芝,地芝",6.7641,0.369,0.0186,0.0072,1.9773,1.0894,1.402,0.8346,
E6200103,蔬菜類,冬瓜(2022年取樣),"白瓜,東瓜,枕瓜,水芝,地芝",18.518,0.411,0.0,0.0,5.0569,1.2004,1.544,0.0,0.0
E63001,蔬菜類,南瓜平均值,"金瓜,飯瓜,番(翻)瓜,倭(窩)瓜,紅(冬/西洋)南瓜,南瓜,北瓜,玉瓜,筍瓜",69.3319,1.8516,0.1983,0.0742,17.3266,2.5015,5.442,1.3493,
E6300101,蔬菜類,日本南瓜,"金瓜,飯瓜,番(翻)瓜,倭(窩)瓜,紅(冬/西洋)南瓜,南瓜,北瓜,玉瓜,筍瓜",79.878,0.582,0.388,,20.7791,3.1226,,3.0481,
E6300102,蔬菜類,台灣南瓜,"金瓜,飯瓜,番(翻)瓜,倭(窩)瓜,紅(冬/西洋)南瓜,南瓜,北瓜,玉瓜,筍瓜",46.3179,1.6655,0.1665,,11.0755,1.3862,,0.5413,
E6300103,蔬菜類,栗子南瓜,"金瓜,飯瓜,番(翻)瓜,倭(窩)瓜,紅(冬/西洋)南瓜,南瓜,北瓜,玉瓜,筍瓜",79.3814,1.371,0.1636,0.0612,20.6743,3.2683,5.442,0.762,
E6300104,蔬菜類,菊花南瓜,"金瓜,飯瓜,番(翻)瓜,倭(窩)瓜,紅(冬/西洋)南瓜,南瓜,北瓜,玉瓜,筍瓜",71.7502,3.788,0.075,,16.7776,2.2288,,1.0456,
E6400101,蔬菜類,胡瓜,"大黃瓜,刺瓜,黃瓜,生瓜,王瓜,花瓜,黑瓜,大瓜",12.8423,0.6553,0.0963,,2.9028,0.5271,2.323,3.371,
E6400201,蔬菜類,花胡瓜(有機),"小黃瓜,花瓜,小胡瓜,小刺瓜",13.6466,0.759,0.1,0.0682,3.1037,0.6755,1.314,1.33,0.0
E6400301,蔬菜類,水果小胡瓜,水果小黃瓜,11.4739,0.607,0.0,0.0,3.0334,1.0246,1.948,0.43,0.0
E6500101,蔬菜類,苦瓜(白皮),"錦荔枝,癩蒲萄,涼瓜,癩瓜,紅姑娘",13.9733,0.8833,0.1188,0.0869,4.1213,2.8465,0.45,3.3065,
E6500201,蔬菜類,苦瓜(青皮),"錦荔枝,癩蒲萄,涼瓜,癩瓜,紅姑娘",12.9613,0.884,0.1336,0.0947,4.2014,3.6097,0.5204,0.6295,
E6500301,蔬菜類,珍珠苦瓜,"錦荔枝,癩蒲萄,涼瓜,癩瓜,紅姑娘(青苦瓜)",14.9364,0.741,0.0558,,4.1586,1.9424,,0.4637,
E6500401,蔬菜類,野苦瓜,"山苦瓜,青小苦瓜,小苦瓜,野生苦瓜,短苦瓜,野癩瓜",22.2171,1.687,0.5895,,5.2884,4.0851,,6.0663,
E6600101,蔬菜類,隼人瓜,"梨瓜,壽瓜,合掌瓜,安南瓜,香瓜仔,拳頭瓜,佛掌瓜、香圓瓜,香櫞瓜,佛手瓜,瓦瓜",20.2248,0.737,0.1381,,5.1559,1.5632,2.7613,6.4467,
E6600102,蔬菜類,隼人瓜(2023年取樣),"梨瓜,壽瓜,合掌瓜,安南瓜,香瓜仔,拳頭瓜,佛掌瓜、香圓瓜,香櫞瓜,佛手瓜,瓦瓜",18.708,0.704,0.23,0.1555,4.5469,1.4708,2.936,0.0,0.0
E6700101,蔬菜類,白皮蛇瓜,"蛇王瓜,毛烏瓜",16.3745,1.44,0.31,,3.17,1.24,,22.0,
E6700201,蔬菜類,綠皮蛇瓜,"蛇王瓜,毛烏瓜",26.369,1.9,0.6,,5.61,2.9,,10.0,
E6800101,蔬菜類,絲瓜,"菜瓜,米管瓜,水瓜",16.7409,1.062,0.0982,0.0509,3.8677,1.025,2.08,0.3157,
E6800201,蔬菜類,稜角絲瓜,"澎湖絲瓜,十角絲瓜,十捻菜瓜,角瓜,廣東絲瓜,雨傘絲瓜,金門絲瓜,香港絲瓜",18.0138,0.896,0.2195,,4.1415,1.2225,,5.3846,
E6800301,蔬菜類,蘋果絲瓜(有機),"菜瓜,米管瓜,水瓜",18.6597,0.571,0.109,0.0616,4.5338,0.7529,2.51,0.0,0.0
E6900101,蔬菜類,越瓜,"醃瓜,菴瓜,梢瓜,酥瓜,甜瓜,羊角瓜,稍瓜,生瓜,白瓜,青瓜,百香胡瓜",16.2355,0.626,0.0685,,4.0778,0.9902,,2.2004,
E70001,蔬菜類,蒲瓜平均值,"扁蒲,蒲仔,瓠子(瓜/餔),匏仔(瓜),葫蘆瓜,瓢簞,天瓜,龍蛋瓜,蒲(葫/壺)蘆",15.3232,0.4894,0.1246,0.0571,3.9644,1.2963,1.9815,0.639,
E7000101,蔬菜類,蒲瓜(長形),"扁蒲,蒲仔,瓠瓜,匏瓜,葫蘆瓜,瓢簞,天瓜,龍蛋瓜,蒲(葫/壺)蘆",16.1226,0.504,0.1175,,4.1868,1.321,,1.6656,
E7000102,蔬菜類,蒲瓜(圓形),"扁蒲,蒲仔,瓠瓜,匏瓜,葫蘆瓜,瓢簞,天瓜,龍蛋瓜,蒲(葫/壺)蘆",15.4078,0.619,0.063,0.0289,4.0444,1.3234,2.42,0.4827,
E7000201,蔬菜類,花蒲瓜(圓形),"扁蒲,蒲仔,瓠瓜,匏瓜,葫蘆瓜,瓢簞,天瓜,龍蛋瓜,蒲(葫/壺)蘆",12.5556,0.3345,0.048,,3.4962,1.2409,1.543,0.4075,
E7000301,蔬菜類,葫蘆瓜,"扁蒲,蒲仔,瓠瓜,匏瓜,葫蘆瓜,瓢簞,天瓜,龍蛋瓜,蒲(葫/壺)蘆",17.2069,0.5,0.27,,4.13,1.3,,0.0,
E7100101,蔬菜類,黃櫛瓜,,13.3535,1.45,0.1113,,2.667,0.936,,0.2772,
E7100201,蔬菜類,綠櫛瓜,,11.2929,2.18,0.0467,,1.7914,0.9453,,0.4363,
E7210101,蔬菜類,枸杞乾,"枸杞,地骨子,甘杞,杞子,枸忌,苦杞,血杞,天精子",325.3729,12.295,1.3,0.2083,77.8464,11.2221,44.139,521.2,0.0
E7300101,蔬菜類,長茄子,"茄,茄仔,紅皮菜,紅茄(菜),紅茄仔,落蘇,崑崙瓜,紫瓜,酪酥,小蓏,長茄",20.11,1.2165,0.1621,0.1144,5.3297,2.7473,2.252,2.1132,
E7300201,蔬菜類,圓茄子,"紅皮菜,紅茄仔,茄仔,落蘇,昆侖紫瓜",17.6615,1.019,0.04,,4.5364,1.5974,,1.7,
E7300202,蔬菜類,圓茄子(2025年取樣),"紅皮菜,紅茄仔,茄仔,落蘇,昆侖紫瓜",20.381,1.427,0.223,0.1213,4.9892,2.4643,2.23,1.05,0.0
E74001,蔬菜類,大番茄平均值(紅色系),"柑仔蜜,甘仔(阿)蜜,草柿,臭柿仔,西紅柿,小金瓜,番柿,六月柿,洋柿(茄)子,紅茄,毛臘果",16.6636,0.7743,0.054,0.0243,4.125,1.0025,2.1783,2.1279,
E7400101,蔬菜類,牛番茄,"柑(甘)仔蜜,草(番,西紅,六月)柿,臭柿仔,小金瓜,洋柿(茄)子,紅茄,毛臘果",16.6452,0.7085,0.1156,0.0521,4.0434,1.0252,2.1783,1.6748,
E7400102,蔬菜類,紅番茄,"柑(甘)仔蜜,草(番,西紅,六月)柿,臭柿仔,小金瓜,洋柿(茄)子,紅茄,毛臘果",18.1527,0.885,0.0464,,4.3568,0.8136,,2.055,
E7400103,蔬菜類,桃太郎番茄,"柑(甘)仔蜜,草(番,西紅,六月)柿,臭柿仔,小金瓜,洋柿(茄)子,紅茄,毛臘果",15.1927,0.7295,0.0,,3.9749,1.1688,,2.654,
E7400201,蔬菜類,黃番茄,"柑(甘)仔蜜,草(番,西紅,六月)柿,臭柿仔,小金瓜,洋柿(茄)子,紅茄,毛臘果",22.3834,0.924,0.044,0.0,5.2603,0.4847,2.7295,3.094,
E74003,蔬菜類,大番茄平均值(綠色系),"柑仔蜜,甘仔(阿)蜜,草柿,臭柿仔,西紅柿,小金瓜,番柿,六月柿,洋柿(茄)子,紅茄,毛臘果",20.1006,0.7128,0.0667,,5.0091,0.9793,2.865,3.0896,
E7400301,蔬菜類,粉柿番茄,"柑(甘)仔蜜,草(番,西紅,六月)柿,臭柿仔,小金瓜,洋柿(茄)子,紅茄,毛臘果(粉柿仔)",16.4235,0.771,0.0218,,4.048,0.8243,,2.152,
E7400302,蔬菜類,黑柿番茄,"柑(甘)仔蜜,草(番,西紅,六月)柿,臭柿仔,小金瓜,洋柿(茄)子,紅茄,毛臘果",21.465,0.42,0.0613,,5.5679,0.9807,2.865,1.218,
E7400303,蔬菜類,綠番茄,"柑(甘)仔蜜,草(番,西紅,六月)柿,臭柿仔,小金瓜,洋柿(茄)子,紅茄,毛臘果",22.4133,0.9475,0.117,,5.4113,1.1329,,5.8989,
E74004,蔬菜類,小番茄平均值(紅色系),"柑仔蜜,甘仔(阿)蜜,草柿,臭柿仔,西紅柿,小金瓜,番柿,六月柿,洋柿(茄)子,紅茄,毛臘果",29.5146,0.9208,0.1778,0.1033,7.3827,1.6731,5.08,5.877,0.0
E7400401,蔬菜類,聖女小番茄,"柑(甘)仔蜜,草(番,西紅,六月)柿,臭柿仔,小金瓜,洋柿(茄)子,紅茄,毛臘果",31.0456,1.1085,0.4705,0.2734,6.9208,1.4673,5.08,9.5191,0.0
E7400402,蔬菜類,試交二號小番茄,"柑(甘)仔蜜,草(番,西紅,六月)柿,臭柿仔,小金瓜,洋柿(茄)子,紅茄,毛臘果",26.2477,0.736,0.002,,7.1771,1.9411,,2.5326,
E7400403,蔬菜類,櫻桃小番茄,"柑(甘)仔蜜,草(番,西紅,六月)柿,臭柿仔,小金瓜,洋柿(茄)子,紅茄,毛臘果",31.2504,0.918,0.061,,8.0501,1.6109,,5.5793,
E7400501,蔬菜類,黃金小蕃茄,"柑(甘)仔蜜,草(番,西紅,六月)柿,臭柿仔,小金瓜,洋柿(茄)子,紅茄,毛臘果",28.3146,0.813,0.2475,0.1652,6.7608,1.1864,5.533,3.091,
E74006,蔬菜類,小番茄平均值(橙色系),"柑(甘)仔蜜,草(番,西紅,六月)柿,臭柿仔,小金瓜,洋柿(茄)子,紅茄,毛臘果",28.5365,1.1123,0.1709,0.0737,6.8546,1.3373,4.2612,3.5982,
E7400601,蔬菜類,金女小番茄,"柑(甘)仔蜜,草(番,西紅,六月)柿,臭柿仔,小金瓜,洋柿(茄)子,紅茄,毛臘果",27.5371,1.099,0.1434,,6.6221,1.2467,4.9246,4.464,
E7400602,蔬菜類,黃金聖女小番茄,"柑(甘)仔蜜,草(番,西紅,六月)柿,臭柿仔,小金瓜,洋柿(茄)子,紅茄,毛臘果",27.9289,0.999,0.1321,0.0476,6.9674,1.5616,4.0841,3.2625,
E7400603,蔬菜類,橙蕃茄,"柑(甘)仔蜜,草(番,西紅,六月)柿,臭柿仔,小金瓜,洋柿(茄)子,紅茄,毛臘果",30.1434,1.239,0.2371,0.1191,6.9743,1.2037,3.775,3.068,
E7400701,蔬菜類,香瓜茄,"香瓜梨,南美香瓜梨",24.6943,0.44,0.0657,,6.2197,0.6659,5.408,2.609,
E75001,蔬菜類,甜椒平均值(青皮),"青椒,(甜)番椒,青辣椒,大同仔,番羌仔,燈籠椒,生番薑,獅子椒,甘椒,生椒",23.724,1.0324,0.4472,0.2444,5.8863,2.99,2.2022,2.1545,
E7500101,蔬菜類,甜椒(青皮),"甜椒,甜番椒,大同仔,番羌仔,燈籠椒,生番薑,獅子椒,甘椒,生椒(青椒,青辣椒)",19.3394,0.7873,0.2711,0.177,4.8739,2.1056,2.588,4.2443,
E7500102,蔬菜類,小甜椒(青皮),"甜椒,甜番椒,大同仔,番羌仔,燈籠椒,生番薑,獅子椒,甘椒,生椒(青椒,青辣椒)",28.3948,1.442,0.5177,,6.7691,3.2189,,0.3173,
E7500103,蔬菜類,高山甜椒(青皮),"甜椒,甜番椒,大同仔,番羌仔,燈籠椒,生番薑,獅子椒,甘椒,生椒(青椒,青辣椒)",23.4379,0.868,0.5529,0.2433,6.016,3.6455,1.8164,1.902,
E7500201,蔬菜類,甜椒(紅皮),"燈籠椒,柿子椒,菜椒,大椒",30.3935,0.834,0.45,,7.0616,1.6307,,0.73,
E7500202,蔬菜類,甜椒(紅皮)(20205年取樣),"燈籠椒,柿子椒,菜椒,大椒",30.4222,1.139,0.439,0.1522,7.0421,1.9477,4.903,1.42,0.0
E7500301,蔬菜類,甜椒(黃皮),"燈籠椒,柿子椒,菜椒,大椒",24.52,0.826,0.28,,6.047,1.8795,,0.6,
E7500401,蔬菜類,甜椒(橙皮),"燈籠椒,柿子椒,菜椒,大椒",32.1317,0.9225,0.2686,0.0802,7.6643,1.2759,5.607,2.337,
E75005,蔬菜類,青辣椒平均值,"辣椒,番椒,番仔薑,臘椒(牛角辣椒,羊角辣椒,長辣(番)椒,青辣椒)",26.6629,1.3443,0.2998,0.0992,6.8978,3.2998,2.2187,2.0127,
E7500501,蔬菜類,角椒,"辣椒,番椒,番仔薑,臘椒",17.3668,0.904,0.159,,4.7393,2.5346,,2.209,
E7500502,蔬菜類,長辣椒(青皮),"辣椒,番椒,番仔薑,臘椒",41.1154,1.889,0.4433,0.1409,10.3412,4.1447,2.3654,3.012,
E7500503,蔬菜類,糯米椒,"辣椒,番椒,番仔薑,臘椒(伏見甘長辣椒)",21.5066,1.24,0.297,0.1021,5.6128,3.22,2.072,0.817,
E75006,蔬菜類,紅辣椒平均值,"辣椒,番椒,番仔薑,牛角辣椒,羊角辣椒,長辣(番)椒,紅辣椒,臘椒",58.7427,3.5632,0.8618,0.363,16.3772,11.409,2.98,6.4134,
E7500601,蔬菜類,長辣椒(紅皮),"辣椒,番椒,番仔薑,臘椒",35.2741,2.3927,0.6905,0.298,9.3176,6.9015,3.145,13.7187,
E7500602,蔬菜類,朝天椒(長果),"辣椒,番椒,番仔薑,臘椒,指(向)天椒,赤穗生番椒,叢果番椒,海椒",63.7051,3.391,1.3488,0.5542,17.9239,13.88,2.815,3.1884,
E7500603,蔬菜類,朝天椒(圓果),"辣椒,番椒,番仔薑,臘椒,指(向)天椒,赤穗生番椒,叢果番椒,海椒(雞心椒)",77.2489,4.906,0.546,,21.8902,13.4456,,2.3332,
E7510101,蔬菜類,乾長辣椒(紅皮),"辣椒,番椒,番仔薑,臘椒",303.3149,19.942,17.2091,4.7926,47.6334,41.444,3.88,39.762,
E7600101,蔬菜類,黃秋葵,"秋葵,羊角豆,黃蜀葵,食香槿,假三念,黃葵",28.4897,2.0565,0.1259,0.0533,7.4798,3.7491,2.584,9.4994,0.0
E7700101,蔬菜類,青花菜芽,"青花椰苗,青花菜苗,花菜苔芽",29.0937,2.802,0.96,0.1146,4.9478,2.9364,0.682,1.15,0.0
E7700201,蔬菜類,苜蓿芽,苜蓿嬰,16.7348,3.215,0.2148,0.0454,2.5385,1.7824,0.27,64.8417,
E7700301,蔬菜類,紫甘藍芽,,26.6566,0.248,0.6712,0.0746,6.623,2.8636,0.586,2.485,
E7700401,蔬菜類,黃豆芽,大豆芽,40.8028,5.277,1.6176,0.3335,5.0467,3.2865,0.371,6.988,
E7700402,蔬菜類,"黃豆芽(有機,2023年取樣)",大豆芽,34.7767,5.072,0.97,0.2033,5.0065,3.2401,0.506,2.43,0.0
E7700501,蔬菜類,黑豆芽,,43.4698,6.625,1.11,0.2591,6.3933,4.2696,0.819,2.7,0.0
E7700601,蔬菜類,葵花芽,,21.9535,2.547,0.354,0.0715,4.3045,2.3527,1.634,1.477,
E7700701,蔬菜類,綠豆芽,"豆芽菜,豆菜,綠豆菜",21.3153,2.3453,0.2147,,4.0681,1.3116,1.311,16.2424,
E7700801,蔬菜類,豌豆芽,"豌豆嬰,荷蘭豆芽(嬰)",21.8106,3.971,0.4301,0.192,2.9252,1.8956,0.574,1.51,0.0
E7700901,蔬菜類,蕎麥芽,"烏麥芽,花蕎芽,荍麥芽",16.0161,1.866,0.215,0.0485,3.4194,2.1095,,3.621,
E7701001,蔬菜類,蘿蔔芽,"蘿蔔嬰,菜頭嬰(苗/芽),菜頭苗,貝芽菜",21.2965,2.14,0.3511,0.0744,3.8526,1.1969,0.294,6.846,
E8700101,蔬菜類,山蘇菜,"山蘇花,鳥巢蕨,山翅菜,雀(鳥)巢羊齒,歪頭 菜,巢鐵角蕨,掌草",20.1035,2.967,0.1694,0.0819,4.3837,3.2549,0.0,5.3991,
E8800101,蔬菜類,火炭母草,"川七,清飯藤,冷飯藤,雞糞(屎)藤,烏炭子",8.8112,1.6,0.36,,1.24,1.7,,26.0,
E8900101,蔬菜類,石蓮花,蓮座草,9.467,0.385,0.1219,0.0,2.1877,0.5758,0.105,40.161,
E9000101,蔬菜類,青葙,"野雞冠,雞冠莧,筆雞冠,草決明",43.819,2.5,1.6,,7.73,3.3,,44.0,
E9100101,蔬菜類,假人蔘,"土人參,參仔葉(草),土高麗參,臺灣(野)參,櫨蘭,東洋參,參草",29.6552,1.64,2.22,,2.22,0.99,,17.0,
E9200101,蔬菜類,野苦瓜嫩梢,,59.7848,5.71,1.68,,12.18,8.81,,16.0,
E9300101,蔬菜類,過溝菜蕨,"過貓(溝),過貓(溝)菜,蕨山貓,食用雙囊蕨",21.8084,3.0975,0.8249,,3.173,2.9401,,6.2452,
E9400101,蔬菜類,蔘鬚,,299.6613,7.018,1.7639,0.9158,76.1549,16.0494,27.06,31.546,
E9500101,蔬菜類,龍骨瓣莕菜,"水蓮菜,野蓮,銀蓮花,水皮蓮,刺種莕菜,捲瓣莕菜",13.8313,1.093,0.2718,0.1352,3.1389,1.8679,0.5789,110.653,
E9600101,蔬菜類,薄荷,"仁丹草,升陽藥,南薄荷,夜息花,野薄荷,新卜荷",41.156,3.05,0.6,,10.87,7.5,,14.0,
E9700101,蔬菜類,蕺菜,"魚腥草,臭腥草,臭臊草,臭瘥草,手藥",41.935,3.17,0.88,,7.66,1.9,,23.0,
E9800101,蔬菜類,蘆薈,盧會,1.755,0.05,0.4,,0.24,1.4,,18.0,
E9900101,蔬菜類,皇宮菜,,17.7562,2.2,0.26,,3.54,2.1,,20.0,
E9900201,蔬菜類,香芫荽,,18.8132,2.4,0.16,,3.94,2.2,,74.0,
E9900301,蔬菜類,荷蘭豆菜心,,24.5165,3.9,0.55,,3.85,2.8,,9.0,
E9900401,蔬菜類,厥子,,11.9012,2.3,0.16,,3.94,5.7,,3.0,
E9900501,蔬菜類,義大利茼蒿,,11.8819,1.574,0.3989,0.1033,1.889,1.5515,0.3575,1.296,
E9900601,蔬菜類,龍延草,,77.425,3.89,2.26,,12.73,0.7,,22.0,
E9900701,蔬菜類,麵包果,"釋迦果,馬檳榔",53.1923,0.973,1.8194,0.6365,11.1639,4.2761,4.602,1.72,0.0
E9900801,蔬菜類,冰花,"冰菜,水晶冰花,冰葉日中花",5.8872,0.775,0.12,0.069,0.9937,0.5385,0.0,445.36,0.0
E9900901,蔬菜類,木虌果,"木虌子,刺苦瓜,夫妻果,木鱉瓜",62.3423,1.145,3.096,1.1504,10.5289,4.0178,6.37,0.76,0.0
F0110101,藻類,紅毛苔,"海發菜,海髮菜,頭髮菜,紅毛菜",214.1017,39.932,1.9137,1.1247,36.9289,26.6108,0.0,209.216,
F0210101,藻類,紫菜,海苔,212.41,28.05,0.8823,0.4766,47.8537,28.9975,0.0,967.5087,
F0210102,藻類,熟紫菜,海苔,223.3141,18.073,0.417,0.2608,62.3868,37.2821,,516.8726,
F0310101,藻類,髮菜,"頭髮菜,紅毛菜,發菜",274.5697,10.274,0.5133,0.3243,69.4918,14.5592,0.0,106.515,
F0400101,藻類,麒麟菜,"麒麟草,海麒麟草,海珊湖,珊湖藻(草),鹹(鹽/神/福)草",32.5813,0.95,0.013,0.0,9.8869,4.5134,0.0,16.425,
F0410101,藻類,乾麒麟菜,"乾麒麟草,乾海麒麟草,乾海珊湖,乾珊湖藻(草),乾鹹(鹽/神/福)草",166.0311,1.197,0.4719,0.2348,46.6839,12.1695,0.0,14907.911,
F0500101,藻類,礁膜,海菜(澎湖人稱),9.2911,0.2575,0.0929,,3.7375,3.546,0.0,76.6977,
F0610101,藻類,乾海茸芯,"海海洋竹笙,乾素蹄筋",178.2031,8.425,0.213,,59.078,40.0302,,4196.4818,
F07001,藻類,海帶平均值,"江白菜,昆布,海昆布",14.3168,0.7307,0.0788,0.0348,4.2218,2.4855,0.0,215.792,0.0
F0700101,藻類,海帶卷,"江白菜卷,昆布卷,海昆布卷",8.829,0.716,0.1674,0.0594,2.7531,2.729,0.0,367.3885,
F0700102,藻類,海帶茸,"江白菜茸,昆布茸,海昆布茸",25.0979,1.052,0.047,,6.5435,1.8797,,207.7832,
F0700103,藻類,海帶梗,海帶根,8.7922,0.364,0.01,0.0067,3.2414,2.5719,0.0,122.138,0.0
F0700104,藻類,海帶結,"江白菜結,昆布結,海昆布結",12.1439,0.7795,0.0897,0.0271,3.5752,2.4171,0.0,230.4373,
F0700105,藻類,海帶絲,"江白菜絲,昆布絲,海昆布絲",16.7208,0.742,0.08,,4.9958,2.8297,,151.2131,
F0710101,藻類,乾海帶,"乾江白菜,乾昆布,乾海昆布",169.388,10.0465,1.1035,0.4908,47.2883,26.6287,,3152.5113,
F0800101,藻類,裙帶菜,"海帶芽,嫩海帶",39.113,4.963,0.0,0.0,11.6025,10.0736,0.0,9171.56,0.0
F0810101,藻類,乾裙帶菜,"乾海帶芽,乾嫩海帶",160.2103,22.917,0.684,0.1267,40.8099,34.061,,8084.6455,
F0810201,藻類,乾裙帶菜根,"乾海帶芽根,乾嫩海帶根",126.1279,6.178,0.632,0.3175,46.133,39.6142,,10169.8473,
